timestamp_s,frame,offset_x_m,offset_y_m,rotation_rad,rotation_deg,vel_offset_x_m/s,vel_offset_y_m/s,accel_offset_x_m/s2,accel_offset_y_m/s2,vel_rotation_rad/s,accel_rotation_rad/s2
1773689902.885104,465591,-0.079493,-0.029984,-6.063813,-347.430879,0.009126,0.015737,0.163588,0.041694,-0.135399,0.188298
1773689902.895169,465593,-0.079360,-0.029792,-6.031494,-345.579128,0.012025,0.011470,0.131840,-0.407718,-0.076819,5.014748
1773689902.915299,465595,-0.079165,-0.029869,-6.010828,-344.395059,0.008392,0.003917,-0.187170,0.330105,-0.008296,-4.439930
1773689902.925359,465596,-0.079087,-0.029791,-6.014606,-344.611563,0.006475,0.010783,-0.036998,0.400431,-0.092398,-4.603442
1773689902.945480,465598,-0.079008,-0.029453,-5.974187,-342.295705,0.011909,0.007485,0.153842,-0.469971,-0.033846,5.858261
1773689902.955544,465600,-0.078848,-0.029424,-5.956495,-341.282005,0.012872,0.001215,-0.005779,-0.444176,0.039951,4.922767
1773689902.975668,465602,-0.078710,-0.029465,-5.962344,-341.617132,0.008672,-0.000526,-0.123302,-0.030934,0.042033,-0.161283
1773689902.985729,465604,-0.078614,-0.029463,-5.964520,-341.741824,0.007861,-0.000558,-0.111484,-0.056367,0.039079,0.169352
1773689903.005851,465606,-0.078525,-0.029506,-5.968691,-341.980801,0.004374,-0.003833,-0.130446,0.046668,0.061119,-1.063991
1773689903.015924,465607,-0.078481,-0.029553,-5.981496,-342.714492,0.003276,-0.002307,-0.087537,0.087147,0.039514,-1.337410
1773689903.036046,465609,-0.078459,-0.029503,-5.980744,-342.671365,0.002378,-0.003141,-0.069525,-0.015618,0.045062,-0.116988
1773689903.046107,465611,-0.078429,-0.029563,-5.986772,-343.016790,0.001553,-0.003168,-0.122973,0.129074,0.041909,-1.957800
1773689903.056169,465612,-0.078428,-0.029567,-5.980182,-342.639196,-0.000097,-0.000544,-0.030319,-0.067634,0.005662,0.626870
1773689903.076275,465614,-0.078437,-0.029584,-5.983091,-342.805867,0.004664,-0.015101,0.093223,-0.106590,0.188183,1.580487
1773689903.086339,465616,-0.078364,-0.029808,-5.990754,-343.244926,0.004879,-0.013064,0.019818,0.409962,0.166322,-4.491609
1773689903.106460,465617,-0.078361,-0.029701,-5.967269,-341.899324,0.005215,0.003532,0.046876,0.316781,-0.017359,-3.336390
1773689903.116524,465619,-0.078283,-0.029675,-5.928768,-339.693363,0.005839,0.004163,-0.457576,0.490238,-0.021779,-7.419582
1773689903.126586,465620,-0.078243,-0.029618,-5.908333,-338.522548,-0.003992,0.013397,-0.695613,0.454475,-0.166658,-8.017613
1773689903.136647,465622,-0.078363,-0.029405,-5.903180,-338.227302,-0.008159,0.013310,-0.184136,-0.230266,-0.183130,1.806178
1773689903.166825,465625,-0.078269,-0.029711,-5.912765,-338.776480,0.007112,-0.013694,0.159717,-0.214822,0.183073,3.083594
1773689903.176886,465626,-0.078184,-0.029861,-5.911998,-338.732527,0.007557,-0.013574,-0.006451,0.589066,0.183737,-6.591392
1773689903.186947,465627,-0.078117,-0.029984,-5.921706,-339.288786,0.006982,-0.001841,-0.039205,0.987816,0.050440,-11.190995
1773689903.197009,465629,-0.078044,-0.029898,-5.915480,-338.932050,0.006769,0.006303,-0.031956,0.391538,-0.041455,-4.509327
1773689903.217132,465631,-0.077929,-0.029863,-5.903031,-338.218749,0.005695,-0.002633,-0.182248,-0.210043,0.053878,1.570571
1773689903.227193,465633,-0.077872,-0.029911,-5.906835,-338.436726,0.003213,-0.003569,-0.293777,-0.022359,0.053749,-1.008318
1773689903.247321,465634,-0.077906,-0.029933,-5.921460,-339.274668,-0.004596,-0.001173,-0.328598,0.235896,-0.006632,-4.047772
1773689903.257381,465636,-0.077967,-0.029945,-5.931019,-339.822339,-0.007603,0.001788,-0.451390,0.973431,-0.052622,-12.803110
1773689903.267442,465637,-0.078059,-0.029897,-5.945371,-340.644674,-0.013679,0.018415,-0.310518,0.944552,-0.264261,-11.851226
1773689903.277504,465639,-0.078242,-0.029574,-5.930385,-339.786030,-0.013851,0.020794,0.126785,-0.176089,-0.291087,2.539299
1773689903.297629,465641,-0.078347,-0.029608,-5.929691,-339.746295,-0.005507,0.000645,-0.025766,-0.394339,-0.030452,4.305680
1773689903.307696,465642,-0.078404,-0.029590,-5.933916,-339.988343,-0.007984,-0.000269,-0.192061,0.004058,-0.030640,-0.847260
1773689903.327823,465645,-0.078658,-0.029679,-5.977355,-342.477232,-0.009676,0.003630,-0.160674,0.159181,-0.081032,-2.431221
1773689903.347944,465646,-0.078793,-0.029444,-5.971446,-342.138674,-0.014450,0.006138,-0.126266,-0.316460,-0.128493,3.025862
1773689903.358008,465648,-0.078977,-0.029410,-5.970707,-342.096334,-0.015162,0.000733,0.291040,-0.539996,-0.070937,7.230127
1773689903.368070,465650,-0.079098,-0.029429,-5.976659,-342.437318,-0.008594,-0.004729,0.590922,-0.525692,0.017014,8.280218
1773689903.378131,465651,-0.079150,-0.029505,-5.980742,-342.671278,-0.003271,-0.009845,0.364762,-0.193127,0.095687,3.643061
1773689903.398256,465653,-0.079140,-0.029795,-5.974892,-342.336108,-0.002545,-0.001037,-0.017412,0.187193,0.000873,-2.148827
1773689903.418376,465655,-0.079253,-0.029547,-5.946038,-340.682906,-0.003971,-0.002309,0.092057,-0.388174,0.009180,4.674719
1773689903.428447,465657,-0.079284,-0.029644,-5.964474,-341.739189,-0.002222,-0.007856,0.104602,-0.111123,0.077744,1.659350
1773689903.448566,465659,-0.079292,-0.029730,-5.962476,-341.624727,-0.002892,0.007580,-0.102651,0.737098,-0.095803,-8.582964
1773689903.468691,465661,-0.079401,-0.029339,-5.927329,-339.610924,-0.006354,0.021807,-0.070135,-0.040954,-0.267669,0.163523
1773689903.478753,465663,-0.079470,-0.029108,-5.906397,-338.411643,-0.006547,0.017633,0.072571,-0.766112,-0.222240,8.788734
1773689903.498873,465665,-0.079590,-0.028968,-5.904450,-338.300048,-0.001396,-0.011913,0.369326,-1.463113,0.126530,17.699244
1773689903.508935,465666,-0.079581,-0.029183,-5.932800,-339.924413,0.002890,-0.026608,0.126138,-0.129637,0.306454,1.920786
1773689903.518997,465668,-0.079532,-0.029504,-5.953117,-341.088484,0.001143,-0.014521,-0.201976,1.299886,0.165184,-15.220823
1773689903.529058,465669,-0.079558,-0.029475,-5.956522,-341.283548,-0.001174,-0.000450,-0.243801,1.091164,0.000168,-13.059431
1773689903.549183,465671,-0.079524,-0.029616,-5.960577,-341.515918,-0.006626,0.009134,-0.153534,-0.235959,-0.128115,1.987051
1773689903.559245,465672,-0.079633,-0.029443,-5.965840,-341.817443,-0.007580,0.003177,-0.014460,-0.600631,-0.066055,6.578930
1773689903.569310,465673,-0.079677,-0.029553,-5.998660,-343.697898,-0.006917,-0.002955,0.094559,0.017516,0.004301,0.198010
1773689903.579373,465675,-0.079772,-0.029503,-6.016512,-344.720762,-0.005677,0.003527,0.215927,0.330273,-0.062044,-2.756972
1773689903.589434,465676,-0.079791,-0.029482,-6.010675,-344.386303,-0.002572,0.003692,0.072649,-0.138255,-0.051195,1.823440
1773689903.599495,465677,-0.079824,-0.029428,-6.010731,-344.389540,-0.004215,0.000745,-0.403475,0.101737,-0.025352,-2.755061
1773689903.619619,465679,-0.079948,-0.029596,-6.064004,-347.441821,-0.021999,0.018680,1.198502,-1.762610,-0.295080,24.265988
1773689903.629681,465681,-0.080249,-0.029272,-6.096466,-349.301795,0.000536,-0.012408,1.905405,-2.660512,0.138613,37.083619
1773689903.649810,465683,-0.079012,-0.031317,-5.985835,-342.963080,0.025432,-0.048684,-1.110184,1.875428,0.642763,-25.341288
1773689903.659873,465684,-0.078937,-0.031541,-5.977544,-342.488018,0.002453,-0.011311,-1.492017,2.149844,0.134272,-29.994061
1773689903.669936,465685,-0.078963,-0.031545,-5.973805,-342.273822,-0.004596,-0.005417,-0.482849,0.348968,0.039106,-5.924754
1773689903.679998,465687,-0.079030,-0.031650,-5.983437,-342.825702,-0.007265,-0.004288,-0.146121,0.453632,0.015030,-5.585553
1773689903.690060,465688,-0.079109,-0.031631,-5.988663,-343.125130,-0.007537,0.003712,0.050063,0.459275,-0.073297,-4.782823
1773689903.710182,465690,-0.079248,-0.031482,-5.988270,-343.102608,-0.003426,-0.000557,0.254272,-0.236856,-0.008757,3.684466
1773689903.720245,465692,-0.079265,-0.031528,-5.990668,-343.240010,-0.000616,-0.003065,0.230506,-0.097800,0.030720,2.063161
1773689903.740367,465694,-0.079234,-0.031530,-5.987790,-343.075098,0.002061,0.001059,0.134446,0.106878,-0.002599,-0.581750
1773689903.750427,465695,-0.079210,-0.031514,-5.988154,-343.095978,0.003421,0.001641,0.132924,0.065913,-0.003049,-0.142256
1773689903.770551,465697,-0.079097,-0.031481,-5.972147,-342.178823,0.006006,0.003292,0.304117,-0.128813,-0.009837,2.727393
1773689903.780615,465698,-0.079035,-0.031439,-5.968755,-341.984467,0.009950,0.000934,-0.148715,0.277938,0.033037,-3.686443
1773689903.790678,465700,-0.078897,-0.031462,-5.965955,-341.824039,0.003014,0.008884,-1.501280,1.985847,-0.084016,-28.251812
1773689903.800739,465701,-0.078974,-0.031261,-5.972231,-342.183654,-0.020258,0.040893,-1.493299,2.094469,-0.535438,-29.376903
1773689903.820860,465704,-0.079888,-0.029598,-6.056425,-347.007613,-0.017317,0.039298,0.946837,-1.051965,-0.503157,15.520755
1773689903.840984,465706,-0.079671,-0.029679,-6.040233,-346.079856,0.017853,-0.001450,0.652989,-0.948037,0.089288,13.145320
1773689903.851046,465708,-0.079456,-0.029681,-6.026381,-345.286182,0.018916,-0.005572,0.059052,0.045135,0.139582,-0.210982
1773689903.871167,465709,-0.079174,-0.030011,-6.027371,-345.342917,0.018229,0.013634,-0.474424,1.242642,-0.074264,-15.786901
1773689903.881231,465711,-0.078970,-0.029723,-5.991405,-343.282222,0.011238,0.027590,0.487074,-0.791078,-0.259114,10.731380
1773689903.891291,465712,-0.078948,-0.029456,-5.974154,-342.293797,0.028020,-0.002267,1.557532,-2.184370,0.141445,30.897769
1773689903.901352,465714,-0.078406,-0.029768,-5.926718,-339.575944,0.042576,-0.016359,0.536530,-0.375395,0.362554,6.598632
1773689903.921474,465716,-0.078005,-0.029506,-5.872734,-336.482883,0.016741,0.017349,-0.250832,0.210657,-0.123550,-3.438106
1773689903.931538,465717,-0.077853,-0.029310,-5.856198,-335.535440,0.019417,0.012097,0.434855,-0.799216,-0.053857,10.834124
1773689903.951664,465719,-0.077290,-0.029364,-5.788316,-331.646086,0.034969,-0.015152,0.697122,1.214100,0.321522,-10.569077
1773689903.961725,465720,-0.076903,-0.029579,-5.756794,-329.840009,0.041602,0.009979,0.004537,2.613171,0.068219,-29.629536
1773689903.971787,465722,-0.076453,-0.029164,-5.662179,-324.418940,0.035059,0.037433,-0.638956,1.338458,-0.274722,-18.156432
1773689903.991912,465724,-0.076137,-0.028567,-5.557472,-318.419671,0.022657,0.008419,-0.086811,-0.950509,0.000948,10.520021
1773689904.012033,465726,-0.075541,-0.028825,-5.489138,-314.504442,0.031561,-0.000825,0.152079,0.307619,0.148692,-2.863489
1773689904.032156,465729,-0.074866,-0.028600,-5.305238,-303.967745,0.028776,0.020801,-0.796307,-0.049421,-0.114329,-3.004551
1773689904.042217,465731,-0.074601,-0.028342,-5.203313,-298.127885,0.017455,0.014650,-0.881768,-0.929140,-0.093923,6.897454
1773689904.052278,465732,-0.074515,-0.028305,-5.175673,-296.544218,0.011033,0.002105,-0.336720,-0.402131,0.024462,3.211723
1773689904.062340,465733,-0.074379,-0.028300,-5.125275,-293.656626,0.010680,0.006559,-0.027440,0.548698,-0.029310,-6.583502
1773689904.082467,465735,-0.074279,-0.027925,-5.027662,-288.063805,0.010436,0.021873,0.075907,0.004542,-0.211719,0.211472
1773689904.092528,465737,-0.074147,-0.027689,-4.920582,-281.928586,0.011643,0.018115,-0.049991,-0.145453,-0.162948,1.413353
1773689904.122712,465740,-0.073935,-0.027630,-4.791774,-274.548443,-0.005250,0.034376,-0.216464,-0.211024,-0.431261,1.491511
1773689904.132775,465742,-0.074029,-0.027176,-4.677938,-268.026099,-0.006277,0.029737,0.028258,-0.687736,-0.381424,8.251069
1773689904.152901,465744,-0.074032,-0.027199,-4.577541,-262.273776,-0.000463,0.006769,0.168583,-0.500559,-0.082591,6.688767
1773689904.173022,465745,-0.074047,-0.026903,-4.496015,-257.602664,0.000509,0.009585,0.126306,-0.106610,-0.112143,1.813234
1773689904.193145,465746,-0.074011,-0.026813,-4.431863,-253.927068,0.004620,0.002478,0.191593,-0.443123,-0.009607,6.125189
1773689904.213269,465751,-0.073861,-0.026803,-4.132336,-236.765411,0.008220,-0.008249,-0.307856,-0.508381,0.134379,4.728122
1773689904.233391,465754,-0.073680,-0.027145,-3.991236,-228.680973,-0.007768,-0.017982,-0.310828,-0.237872,0.180691,1.427297
1773689904.243454,465755,-0.073843,-0.027331,-4.136998,-237.032518,-0.008462,-0.019139,0.068197,0.178692,0.190654,-1.881070
1773689904.263576,465757,-0.073704,-0.027743,-4.076414,-233.561337,-0.001573,-0.003729,0.011305,0.952794,0.037277,-11.286570
1773689904.273633,465758,-0.073762,-0.027696,-4.048951,-231.987832,-0.003123,0.006793,0.147964,0.664559,-0.094650,-7.240685
1773689904.283694,465759,-0.073766,-0.027606,-3.996746,-228.996683,0.001407,0.009638,0.297275,-0.223398,-0.108343,3.975001
1773689904.293757,465761,-0.073734,-0.027502,-3.901188,-223.521613,0.002859,0.002296,0.111977,-0.668687,-0.014637,8.447090
1773689904.313882,465763,-0.073692,-0.027779,-3.858472,-221.074162,0.003811,-0.008709,0.113866,0.385533,0.120549,-4.063658
1773689904.323943,465764,-0.073645,-0.027841,-3.824818,-219.145945,0.005291,-0.000141,0.106831,0.590639,0.025443,-6.537803
1773689904.334005,465766,-0.073585,-0.027782,-3.742504,-214.429683,0.005960,0.003175,0.091483,-0.038909,-0.011003,0.878192
1773689904.354127,465768,-0.073463,-0.027828,-3.628670,-207.907493,0.008806,-0.012436,-0.020093,-0.471930,0.187750,5.538523
1773689904.364189,465769,-0.073361,-0.028004,-3.578874,-205.054371,0.007791,-0.015656,-0.249789,0.354586,0.221647,-5.341026
1773689904.374249,465770,-0.073307,-0.028143,-3.514348,-201.357304,0.003780,-0.005304,-0.256269,0.845659,0.080311,-11.224784
1773689904.394374,465772,-0.073296,-0.027908,-3.370474,-193.113908,0.004357,0.004334,0.095181,-0.076565,-0.031878,1.352711
1773689904.414499,465774,-0.073131,-0.027968,-3.205635,-183.669375,0.007611,-0.008386,-0.023010,-0.012353,0.134761,0.051313
1773689904.424564,465776,-0.073057,-0.028080,-3.059689,-175.307280,0.006450,-0.005391,-0.141910,0.351250,0.093857,-4.832165
1773689904.444687,465779,-0.072963,-0.027960,-2.812550,-161.147224,0.002527,0.003837,-0.068137,0.057085,-0.034285,-0.991583
1773689904.464802,465781,-0.072956,-0.027925,-2.658288,-152.308674,0.003706,-0.003088,0.457669,-0.300088,0.053873,5.690450
1773689904.474865,465782,-0.072902,-0.027981,-2.555758,-146.434160,0.010321,-0.005885,0.377688,-0.155691,0.117719,3.614453
1773689904.484928,465784,-0.072748,-0.028044,-2.373362,-135.983633,0.011307,-0.006221,-0.007283,0.030981,0.126617,-0.380632
1773689904.505052,465785,-0.072680,-0.028167,-2.272151,-130.184654,0.006921,-0.003007,-0.062197,0.303237,0.068053,-3.907163
1773689904.515114,465787,-0.072592,-0.028181,-2.118467,-121.379209,0.007079,0.000766,0.170650,-0.500262,0.023723,6.795014
1773689904.525179,465788,-0.072537,-0.028151,-1.998529,-114.507274,0.010357,-0.013080,0.292804,-1.124456,0.204879,14.853189
1773689904.535240,465790,-0.072384,-0.028445,-1.803243,-103.318202,0.012972,-0.021866,0.068670,-0.214020,0.322680,2.912128
1773689904.555367,465792,-0.072214,-0.028592,-1.601947,-91.784783,0.006652,0.000369,-0.211968,0.631150,0.027107,-8.549801
1773689904.575494,465795,-0.072116,-0.028430,-1.418219,-81.257982,0.004440,0.003540,0.002876,0.030872,-0.021484,-0.356950
1773689904.595619,465796,-0.072035,-0.028449,-1.363801,-78.140027,0.006767,0.001613,0.263103,0.058771,0.012730,0.542135
1773689904.615746,465799,-0.071844,-0.028365,-1.193651,-68.391138,0.015031,0.005907,0.055204,0.046151,0.000333,-0.292643
1773689904.625810,465800,-0.071665,-0.028297,-1.156709,-66.274565,0.013798,0.005530,0.535294,-0.434655,-0.000985,7.809112
1773689904.635864,465801,-0.071566,-0.028253,-1.115930,-63.938069,0.025787,-0.002830,0.901890,-0.440818,0.157281,9.736691
1773689904.645928,465803,-0.071146,-0.028354,-1.049907,-60.155268,0.031937,-0.003331,0.150690,0.045596,0.194780,0.287471
1773689904.666055,465805,-0.070899,-0.028154,-1.016693,-58.252232,0.016438,0.001426,-0.291592,-0.148547,0.062153,0.448643
1773689904.686180,465808,-0.070484,-0.028296,-0.895222,-51.292470,0.020197,-0.009309,0.013045,-0.250736,0.212812,3.201827
1773689904.696243,465809,-0.070283,-0.028401,-0.892594,-51.141876,0.019454,-0.010410,-0.117526,-0.003318,0.223475,-0.459743
1773689904.706307,465810,-0.070092,-0.028506,-0.876524,-50.221154,0.017832,-0.009375,-0.029881,0.317442,0.203556,-3.961282
1773689904.726433,465812,-0.069777,-0.028654,-0.838264,-48.028989,0.022517,0.005654,-0.214640,0.978853,0.044056,-13.097278
1773689904.736495,465814,-0.069516,-0.028531,-0.801656,-45.931529,0.018106,0.016671,-0.465740,0.507636,-0.113747,-8.637878
1773689904.746557,465815,-0.069413,-0.028318,-0.807408,-46.261062,0.013144,0.015869,-0.371356,0.054856,-0.129772,-2.626308
1773689904.766683,465817,-0.069033,-0.028213,-0.824594,-47.245730,0.010574,0.022387,0.022673,-0.332395,-0.224242,4.157983
1773689904.776745,465818,-0.068968,-0.027901,-0.818388,-46.890199,0.011558,0.015741,1.187280,-1.210766,-0.137875,21.038871
1773689904.786811,465819,-0.068800,-0.027896,-0.810529,-46.439877,0.034480,-0.001988,1.450990,-1.001445,0.199330,20.000566
1773689904.796872,465821,-0.068274,-0.027941,-0.834456,-47.810827,0.040771,-0.004423,0.039153,-0.318290,0.264814,4.394602
1773689904.816997,465823,-0.067915,-0.028028,-0.817096,-46.816170,0.017963,-0.013899,-0.612916,0.568870,0.268141,-10.251741
1773689904.827061,465824,-0.067734,-0.028216,-0.790298,-45.280754,0.014414,-0.002942,0.172283,0.907641,0.112544,-10.482609
1773689904.837123,465825,-0.067625,-0.028087,-0.789224,-45.219219,0.021428,0.004368,0.257734,0.929070,0.057151,-10.346466
1773689904.847186,465827,-0.067303,-0.028128,-0.777914,-44.571215,0.019599,0.015757,-0.371376,0.696939,-0.095692,-10.814178
1773689904.857248,465828,-0.067231,-0.027770,-0.802297,-45.968228,0.013955,0.018395,-0.020874,0.074069,-0.160497,-1.132941
1773689904.867312,465829,-0.067022,-0.027758,-0.812858,-46.573306,0.019181,0.017247,0.031439,-0.288999,-0.118473,3.778929
1773689904.877378,465831,-0.066845,-0.027423,-0.825540,-47.299949,0.014586,0.012577,-0.614089,-0.841698,-0.084429,7.481329
1773689904.887441,465832,-0.066728,-0.027505,-0.805875,-46.173232,0.006821,0.000306,-0.513080,-0.493339,0.032093,3.623033
1773689904.897501,465833,-0.066707,-0.027417,-0.798616,-45.757331,0.004259,0.002646,-0.053302,-0.225827,-0.011477,2.619247
1773689904.917628,465835,-0.066533,-0.027609,-0.765665,-43.869366,0.011295,-0.020356,0.213704,0.810277,0.321113,-9.207235
1773689904.927694,465836,-0.066406,-0.027868,-0.752663,-43.124420,0.012762,-0.002368,-0.066154,1.685323,0.098892,-21.959940
1773689904.937755,465838,-0.066276,-0.027657,-0.748864,-42.906720,0.009966,0.013565,-0.384115,1.429979,-0.120878,-20.442657
1773689904.957879,465839,-0.066194,-0.027684,-0.744734,-42.670139,-0.002037,0.036158,-0.061689,-0.005538,-0.475873,-0.398899
1773689904.967943,465841,-0.066246,-0.027131,-0.735270,-42.127860,0.000034,0.030424,0.444548,-1.752414,-0.393113,24.890522
1773689904.978013,465842,-0.066194,-0.027071,-0.725172,-41.549304,0.006916,0.000860,0.561907,-2.105957,0.025479,30.221068
1773689904.988075,465843,-0.066106,-0.027114,-0.717515,-41.110576,0.011348,-0.011987,0.499863,-0.907998,0.215484,14.460978
1773689905.008201,465845,-0.065770,-0.027668,-0.686692,-39.344533,0.023801,-0.015416,-0.028031,0.897515,0.328494,-11.658381
1773689905.018263,465848,-0.065495,-0.027762,-0.633323,-36.286744,0.020265,-0.001013,-0.159784,0.883475,0.124286,-12.209901
1773689905.038388,465849,-0.065372,-0.027447,-0.646426,-37.037475,0.024763,-0.005288,0.944470,-1.046830,0.203975,18.974693
1773689905.048453,465850,-0.065029,-0.027606,-0.645500,-36.984428,0.037898,-0.020024,0.946529,0.134072,0.470540,3.792608
1773689905.058513,465852,-0.064609,-0.027850,-0.616106,-35.300302,0.043816,-0.002606,-0.293982,1.555577,0.280539,-21.742557
1773689905.068581,465854,-0.064147,-0.027658,-0.612645,-35.101983,0.031966,0.011283,-0.804453,0.205492,0.032858,-7.112524
1773689905.088702,465855,-0.064065,-0.027745,-0.586683,-33.614442,0.030756,-0.031792,0.022835,2.490931,0.592948,-32.316657
1773689905.098763,465856,-0.063622,-0.028203,-0.581294,-33.305712,0.031403,0.016570,-0.138931,3.603826,-0.034808,-48.375938
1773689905.108827,465858,-0.063433,-0.027411,-0.591233,-33.875134,0.027959,0.040728,0.603819,-1.742901,-0.380538,26.537289
1773689905.118889,465859,-0.063059,-0.027383,-0.600085,-34.382362,0.043552,-0.018490,0.887612,-1.894859,0.499022,30.689422
