timestamp_s,frame,gripper_x_m,gripper_y_m,gripper_z_m,gripper_qx,gripper_qy,gripper_qz,gripper_qw,probe_x_m,probe_y_m,probe_z_m,probe_qx,probe_qy,probe_qz,probe_qw
1773689902.311582,465523,0.027802,-0.914328,0.068840,-0.020285,-0.017799,-0.012484,-0.999558,0.098688,-0.946607,0.112518,-0.007565,0.993545,0.047367,0.102799
1773689902.331706,465524,0.027800,-0.914337,0.068851,-0.020510,-0.017728,-0.012395,-0.999556,0.098542,-0.946590,0.112856,-0.006846,0.993283,0.047134,0.105451
1773689902.351828,465527,0.027812,-0.914304,0.068882,-0.020603,-0.017713,-0.012373,-0.999554,0.098103,-0.946560,0.113866,-0.003165,0.992368,0.046149,0.114306
1773689902.361892,465528,0.027818,-0.914298,0.068892,-0.020353,-0.017694,-0.012446,-0.999559,0.097947,-0.946550,0.114214,-0.003337,0.992029,0.046828,0.116937
1773689902.371953,465530,0.027830,-0.914294,0.068911,-0.020555,-0.017690,-0.012490,-0.999554,0.097600,-0.946496,0.115002,-0.004928,0.991195,0.047637,0.123444
1773689902.382009,465531,0.027839,-0.914289,0.068910,-0.020419,-0.017740,-0.012476,-0.999556,0.097402,-0.946471,0.115413,-0.006911,0.990828,0.047524,0.126307
1773689902.392071,465532,0.027843,-0.914287,0.068902,-0.020503,-0.017627,-0.012473,-0.999557,0.097206,-0.946445,0.115818,-0.007354,0.990456,0.046491,0.129542
1773689902.402139,465534,0.027854,-0.914284,0.068894,-0.020531,-0.017648,-0.012498,-0.999555,0.096793,-0.946380,0.116651,-0.007606,0.989564,0.044432,0.136865
1773689902.412202,465535,0.027860,-0.914284,0.068894,-0.020635,-0.017607,-0.012535,-0.999554,0.096589,-0.946339,0.117045,-0.007528,0.989133,0.043501,0.140240
1773689902.432326,465537,0.027871,-0.914284,0.068876,-0.020557,-0.017583,-0.012433,-0.999557,0.096205,-0.946323,0.117784,-0.006307,0.988340,0.039213,0.146995
1773689902.442385,465539,0.027879,-0.914259,0.068842,-0.020375,-0.017533,-0.012515,-0.999560,0.095840,-0.946337,0.118450,-0.008894,0.987412,0.040429,0.152658
1773689902.462507,465540,0.027878,-0.914268,0.068848,-0.020506,-0.017446,-0.012374,-0.999561,0.095667,-0.946312,0.118786,-0.009590,0.986921,0.041360,0.155515
1773689902.472569,465542,0.027880,-0.914279,0.068866,-0.020989,-0.017383,-0.012513,-0.999550,0.095330,-0.946284,0.119455,-0.008412,0.986030,0.045038,0.160144
1773689902.492693,465544,0.027892,-0.914266,0.068872,-0.020668,-0.017341,-0.012586,-0.999557,0.095001,-0.946254,0.120111,-0.007957,0.985027,0.046776,0.165741
1773689902.512817,465546,0.027907,-0.914267,0.068878,-0.020916,-0.017195,-0.012526,-0.999555,0.094657,-0.946249,0.120724,-0.008019,0.984250,0.046925,0.170250
1773689902.522879,465548,0.027918,-0.914255,0.068902,-0.021034,-0.017229,-0.012625,-0.999551,0.094307,-0.946249,0.121366,-0.010842,0.983256,0.049279,0.175103
1773689902.542999,465550,0.027913,-0.914239,0.068923,-0.020968,-0.017344,-0.012664,-0.999550,0.093878,-0.946124,0.122053,-0.011736,0.982347,0.049320,0.180065
1773689902.553062,465551,0.027911,-0.914239,0.068912,-0.020948,-0.017344,-0.012589,-0.999551,0.093621,-0.946034,0.122446,-0.014217,0.981836,0.046839,0.183309
1773689902.563124,465553,0.027890,-0.914249,0.068890,-0.021033,-0.017424,-0.012352,-0.999551,0.092952,-0.945894,0.123335,-0.016268,0.980222,0.049757,0.190853
1773689902.583251,465555,0.027869,-0.914248,0.068884,-0.021162,-0.017406,-0.012026,-0.999552,0.092143,-0.945692,0.124440,-0.017428,0.978136,0.051884,0.200637
1773689902.593312,465556,0.027857,-0.914239,0.068882,-0.021197,-0.017449,-0.011873,-0.999553,0.091702,-0.945480,0.124955,-0.018976,0.977096,0.051256,0.205661
1773689902.603373,465557,0.027845,-0.914259,0.068863,-0.021404,-0.017456,-0.011791,-0.999549,0.091245,-0.945383,0.125470,-0.021714,0.975950,0.052702,0.210412
1773689902.613435,465559,0.027818,-0.914268,0.068845,-0.021602,-0.017569,-0.011287,-0.999549,0.090451,-0.945099,0.126290,-0.022180,0.974259,0.047979,0.219147
1773689902.623495,465560,0.027809,-0.914269,0.068843,-0.021603,-0.017574,-0.011165,-0.999550,0.090128,-0.944963,0.126619,-0.021792,0.973429,0.045300,0.223402
1773689902.643618,465562,0.027808,-0.914272,0.068853,-0.021582,-0.017611,-0.011106,-0.999550,0.089672,-0.944828,0.127096,-0.022611,0.972063,0.045986,0.229058
1773689902.653682,465564,0.027820,-0.914290,0.068850,-0.021665,-0.017589,-0.011236,-0.999547,0.089486,-0.944831,0.127318,-0.022478,0.971417,0.047073,0.231578
1773689902.663743,465565,0.027829,-0.914271,0.068850,-0.021711,-0.017639,-0.011347,-0.999544,0.089458,-0.944844,0.127369,-0.022402,0.971341,0.046253,0.232068
1773689902.673804,465566,0.027840,-0.914279,0.068853,-0.021722,-0.017566,-0.011502,-0.999544,0.089464,-0.944859,0.127394,-0.022418,0.971293,0.046019,0.232315
1773689902.683866,465567,0.027852,-0.914268,0.068862,-0.021878,-0.017477,-0.011561,-0.999541,0.089492,-0.944872,0.127399,-0.021734,0.971286,0.045755,0.232462
1773689902.693930,465568,0.027864,-0.914259,0.068871,-0.021765,-0.017468,-0.011622,-0.999543,0.089546,-0.944907,0.127384,-0.022145,0.971342,0.046313,0.232076
1773689902.703990,465569,0.027874,-0.914254,0.068879,-0.021922,-0.017407,-0.011592,-0.999541,0.089623,-0.944947,0.127330,-0.021672,0.971510,0.046192,0.231440
1773689902.714052,465571,0.027881,-0.914234,0.068877,-0.021728,-0.017288,-0.011497,-0.999548,0.089814,-0.945084,0.127132,-0.020253,0.971973,0.045549,0.229745
1773689902.734175,465573,0.027863,-0.914226,0.068868,-0.021601,-0.017317,-0.011707,-0.999548,0.090040,-0.945214,0.126837,-0.018916,0.972708,0.043431,0.227146
1773689902.754300,465575,0.027846,-0.914231,0.068887,-0.021678,-0.017353,-0.011648,-0.999547,0.090275,-0.945298,0.126496,-0.017459,0.973446,0.044283,0.223913
1773689902.764361,465577,0.027834,-0.914242,0.068885,-0.021563,-0.017448,-0.011553,-0.999548,0.090507,-0.945324,0.126100,-0.018319,0.974121,0.046177,0.220499
1773689902.784484,465579,0.027830,-0.914253,0.068879,-0.021418,-0.017478,-0.011409,-0.999553,0.090768,-0.945334,0.125663,-0.020135,0.974942,0.043772,0.217180
1773689902.794547,465580,0.027830,-0.914262,0.068892,-0.021408,-0.017574,-0.011487,-0.999550,0.090913,-0.945321,0.125442,-0.019594,0.975340,0.044907,0.215199
1773689902.804608,465582,0.027827,-0.914257,0.068927,-0.021397,-0.017622,-0.011350,-0.999551,0.091254,-0.945261,0.124912,-0.019591,0.976348,0.045590,0.210434
1773689902.814676,465583,0.027828,-0.914255,0.068917,-0.021383,-0.017712,-0.011581,-0.999547,0.091463,-0.945260,0.124588,-0.018785,0.976917,0.044680,0.208049
1773689902.834798,465585,0.027823,-0.914267,0.068883,-0.021159,-0.017647,-0.011538,-0.999554,0.091905,-0.945343,0.123826,-0.016713,0.978167,0.045314,0.202131
1773689902.844859,465587,0.027814,-0.914282,0.068882,-0.020974,-0.017747,-0.011610,-0.999555,0.092362,-0.945490,0.123057,-0.017603,0.979341,0.047240,0.195833
1773689902.864981,465590,0.027809,-0.914281,0.068868,-0.020840,-0.017633,-0.011604,-0.999560,0.093146,-0.945522,0.121698,-0.016997,0.981768,0.043339,0.184294
1773689902.885104,465591,0.027806,-0.914273,0.068867,-0.020866,-0.017713,-0.011742,-0.999556,0.093410,-0.945588,0.121239,-0.015931,0.982352,0.044775,0.180901
1773689902.895169,465593,0.027802,-0.914274,0.068897,-0.020564,-0.017671,-0.011480,-0.999566,0.093881,-0.945746,0.120420,-0.014409,0.983577,0.046697,0.173747
1773689902.915299,465595,0.027803,-0.914270,0.068914,-0.020491,-0.017776,-0.011850,-0.999562,0.094314,-0.945835,0.119646,-0.014698,0.984547,0.047864,0.167809
1773689902.925359,465596,0.027803,-0.914290,0.068909,-0.020735,-0.017721,-0.011826,-0.999558,0.094517,-0.945818,0.119257,-0.013958,0.985141,0.047254,0.164527
1773689902.945480,465598,0.027808,-0.914290,0.068918,-0.020597,-0.017799,-0.012011,-0.999557,0.094822,-0.945790,0.118663,-0.013297,0.985720,0.050205,0.160181
1773689902.955544,465600,0.027817,-0.914280,0.068941,-0.020480,-0.017823,-0.011916,-0.999560,0.094985,-0.945744,0.118314,-0.013786,0.986154,0.051175,0.157138
1773689902.975668,465602,0.027817,-0.914287,0.068938,-0.020385,-0.017851,-0.012028,-0.999560,0.095035,-0.945686,0.118120,-0.013963,0.986498,0.050259,0.155245
1773689902.985729,465604,0.027812,-0.914290,0.068917,-0.020481,-0.017817,-0.011936,-0.999560,0.095023,-0.945615,0.118007,-0.014304,0.986614,0.050026,0.154547
1773689903.005851,465606,0.027801,-0.914290,0.068900,-0.020429,-0.017807,-0.011941,-0.999561,0.094963,-0.945532,0.117972,-0.014936,0.986611,0.049629,0.154638
1773689903.015924,465607,0.027795,-0.914317,0.068895,-0.020565,-0.017822,-0.011914,-0.999559,0.094922,-0.945485,0.117976,-0.015229,0.986616,0.048672,0.154878
1773689903.036046,465609,0.027787,-0.914327,0.068878,-0.020590,-0.017810,-0.011843,-0.999559,0.094839,-0.945417,0.118014,-0.015554,0.986465,0.048893,0.155741
1773689903.046107,465611,0.027784,-0.914339,0.068870,-0.020648,-0.017769,-0.011781,-0.999559,0.094780,-0.945388,0.118065,-0.016045,0.986368,0.048512,0.156421
1773689903.056169,465612,0.027786,-0.914320,0.068871,-0.020437,-0.017826,-0.011860,-0.999562,0.094770,-0.945391,0.118085,-0.016170,0.986322,0.048939,0.156565
1773689903.076275,465614,0.027790,-0.914321,0.068890,-0.020579,-0.017856,-0.011851,-0.999559,0.094831,-0.945463,0.118017,-0.015632,0.986475,0.048682,0.155731
1773689903.086339,465616,0.027798,-0.914326,0.068900,-0.020568,-0.017812,-0.011994,-0.999558,0.095028,-0.945608,0.117734,-0.015508,0.986970,0.047569,0.152930
1773689903.106460,465617,0.027806,-0.914319,0.068899,-0.020610,-0.017827,-0.012077,-0.999556,0.095163,-0.945686,0.117518,-0.015141,0.987159,0.049378,0.151160
1773689903.116524,465619,0.027822,-0.914295,0.068905,-0.020520,-0.017703,-0.012032,-0.999560,0.095501,-0.945877,0.116951,-0.014605,0.987769,0.051704,0.146379
1773689903.126586,465620,0.027827,-0.914293,0.068915,-0.020536,-0.017771,-0.012549,-0.999552,0.095694,-0.946023,0.116626,-0.013786,0.988191,0.052897,0.143146
1773689903.136647,465622,0.027843,-0.914275,0.068926,-0.020631,-0.017662,-0.012436,-0.999554,0.096085,-0.946242,0.115965,-0.010163,0.988932,0.052385,0.138442
1773689903.166825,465625,0.027866,-0.914229,0.068941,-0.020466,-0.017614,-0.012759,-0.999554,0.096579,-0.946512,0.115089,-0.008554,0.989991,0.050123,0.131652
1773689903.176886,465626,0.027863,-0.914223,0.068949,-0.020611,-0.017580,-0.012829,-0.999551,0.096678,-0.946548,0.114881,-0.009160,0.990197,0.050029,0.130091
1773689903.186947,465627,0.027858,-0.914245,0.068947,-0.020528,-0.017532,-0.012691,-0.999555,0.096752,-0.946580,0.114704,-0.009272,0.990439,0.048900,0.128657
1773689903.197009,465629,0.027838,-0.914265,0.068930,-0.020638,-0.017568,-0.012428,-0.999555,0.096815,-0.946570,0.114420,-0.008893,0.990686,0.049065,0.126706
1773689903.217132,465631,0.027820,-0.914283,0.068917,-0.020523,-0.017727,-0.012463,-0.999555,0.096836,-0.946515,0.114229,-0.009411,0.990835,0.049639,0.125277
1773689903.227193,465633,0.027817,-0.914300,0.068909,-0.020344,-0.017730,-0.012193,-0.999561,0.096787,-0.946478,0.114239,-0.009880,0.990818,0.049203,0.125546
1773689903.247321,465634,0.027819,-0.914291,0.068909,-0.020278,-0.017816,-0.012299,-0.999560,0.096724,-0.946458,0.114350,-0.009637,0.990725,0.048289,0.126644
1773689903.257381,465636,0.027829,-0.914317,0.068904,-0.020513,-0.017812,-0.012488,-0.999553,0.096530,-0.946406,0.114748,-0.010479,0.990238,0.048520,0.130250
1773689903.267442,465637,0.027836,-0.914304,0.068893,-0.020363,-0.017756,-0.012226,-0.999560,0.096388,-0.946370,0.115013,-0.009916,0.989965,0.047654,0.132666
1773689903.277504,465639,0.027842,-0.914304,0.068893,-0.020370,-0.017734,-0.012310,-0.999559,0.096047,-0.946291,0.115668,-0.009641,0.989123,0.049840,0.138056
1773689903.297629,465641,0.027846,-0.914291,0.068896,-0.020453,-0.017721,-0.012511,-0.999555,0.095702,-0.946220,0.116379,-0.011185,0.988221,0.051109,0.143815
1773689903.307696,465642,0.027850,-0.914290,0.068895,-0.020535,-0.017546,-0.012107,-0.999562,0.095540,-0.946176,0.116694,-0.011520,0.987834,0.051223,0.146383
1773689903.327823,465645,0.027873,-0.914278,0.068899,-0.020599,-0.017393,-0.012451,-0.999559,0.095134,-0.946106,0.117574,-0.011474,0.986801,0.048885,0.153958
1773689903.347944,465646,0.027884,-0.914272,0.068909,-0.020531,-0.017415,-0.012710,-0.999557,0.095016,-0.946084,0.117842,-0.010519,0.986453,0.049706,0.155980
1773689903.358008,465648,0.027906,-0.914263,0.068932,-0.020730,-0.017364,-0.012991,-0.999550,0.094779,-0.946128,0.118403,-0.010686,0.985639,0.050794,0.160689
1773689903.368070,465650,0.027923,-0.914253,0.068931,-0.020779,-0.017329,-0.013073,-0.999548,0.094536,-0.946231,0.118884,-0.010273,0.985083,0.050855,0.164071
1773689903.378131,465651,0.027933,-0.914259,0.068929,-0.020826,-0.017203,-0.013077,-0.999550,0.094431,-0.946314,0.119103,-0.010301,0.984810,0.050770,0.165727
1773689903.398256,465653,0.027952,-0.914253,0.068932,-0.020798,-0.017150,-0.013421,-0.999547,0.094220,-0.946388,0.119544,-0.012560,0.984147,0.051932,0.169114
1773689903.418376,465655,0.027956,-0.914249,0.068923,-0.020728,-0.017118,-0.013455,-0.999548,0.094002,-0.946412,0.119947,-0.012690,0.983486,0.055132,0.171913
1773689903.428447,465657,0.027971,-0.914243,0.068895,-0.020609,-0.017049,-0.013350,-0.999553,0.093794,-0.946401,0.120284,-0.012672,0.983151,0.053597,0.174304
1773689903.448566,465659,0.027964,-0.914245,0.068913,-0.020815,-0.016976,-0.013439,-0.999549,0.093566,-0.946342,0.120683,-0.014381,0.982507,0.054564,0.177469
1773689903.468691,465661,0.027953,-0.914242,0.068907,-0.020838,-0.016993,-0.013300,-0.999550,0.093273,-0.946273,0.121112,-0.014786,0.981628,0.058747,0.180935
1773689903.478753,465663,0.027933,-0.914251,0.068884,-0.020854,-0.016990,-0.012900,-0.999555,0.092905,-0.946245,0.121599,-0.015396,0.980737,0.061595,0.184728
1773689903.498873,465665,0.027920,-0.914261,0.068905,-0.021237,-0.017110,-0.012770,-0.999547,0.092486,-0.946146,0.122224,-0.016440,0.979528,0.063317,0.190384
1773689903.508935,465666,0.027918,-0.914247,0.068913,-0.021162,-0.017272,-0.012666,-0.999547,0.092276,-0.946073,0.122540,-0.016862,0.979244,0.060636,0.192665
1773689903.518997,465668,0.027914,-0.914265,0.068902,-0.021248,-0.017229,-0.012508,-0.999548,0.091808,-0.945934,0.123173,-0.019751,0.978104,0.059528,0.198441
1773689903.529058,465669,0.027908,-0.914260,0.068896,-0.021322,-0.017264,-0.012440,-0.999546,0.091544,-0.945867,0.123498,-0.020248,0.977489,0.059722,0.201343
1773689903.549183,465671,0.027896,-0.914248,0.068922,-0.021374,-0.017408,-0.012197,-0.999546,0.090996,-0.945740,0.124184,-0.022708,0.976134,0.060350,0.207375
1773689903.559245,465672,0.027891,-0.914269,0.068921,-0.021552,-0.017446,-0.012112,-0.999542,0.090739,-0.945646,0.124505,-0.022477,0.975395,0.060476,0.210813
1773689903.569310,465673,0.027889,-0.914257,0.068913,-0.021515,-0.017459,-0.011981,-0.999544,0.090488,-0.945542,0.124785,-0.021834,0.974977,0.057016,0.213757
1773689903.579373,465675,0.027877,-0.914274,0.068879,-0.021788,-0.017439,-0.011984,-0.999539,0.089970,-0.945352,0.125344,-0.022539,0.973552,0.056111,0.220320
1773689903.589434,465676,0.027876,-0.914278,0.068868,-0.021542,-0.017410,-0.011933,-0.999545,0.089721,-0.945284,0.125606,-0.023548,0.972748,0.057033,0.223503
1773689903.599495,465677,0.027873,-0.914292,0.068866,-0.021854,-0.017399,-0.011942,-0.999538,0.089499,-0.945251,0.125871,-0.024031,0.972132,0.057687,0.225950
1773689903.619619,465679,0.027881,-0.914293,0.068887,-0.021958,-0.017440,-0.012080,-0.999534,0.089076,-0.945091,0.126386,-0.022823,0.971136,0.051904,0.231690
1773689903.629681,465681,0.027888,-0.914273,0.068889,-0.022079,-0.017412,-0.012085,-0.999532,0.088702,-0.944943,0.126848,-0.019374,0.970103,0.048422,0.237022
1773689903.649810,465683,0.027896,-0.914284,0.068887,-0.021951,-0.017358,-0.012213,-0.999534,0.088289,-0.945304,0.127343,-0.041254,0.968494,0.062942,0.237394
1773689903.659873,465684,0.027900,-0.914283,0.068889,-0.021939,-0.017298,-0.012107,-0.999536,0.088137,-0.945329,0.127545,-0.043669,0.967835,0.064303,0.239276
1773689903.669936,465685,0.027905,-0.914276,0.068889,-0.021750,-0.017259,-0.012011,-0.999542,0.088009,-0.945301,0.127713,-0.044290,0.967344,0.064865,0.240991
1773689903.679998,465687,0.027915,-0.914277,0.068887,-0.021748,-0.017264,-0.012390,-0.999538,0.087856,-0.945326,0.127938,-0.044415,0.966797,0.064065,0.243367
1773689903.690060,465688,0.027924,-0.914259,0.068893,-0.021779,-0.017179,-0.012213,-0.999541,0.087827,-0.945360,0.128017,-0.043510,0.966718,0.063427,0.244009
1773689903.710182,465690,0.027930,-0.914248,0.068908,-0.021844,-0.017206,-0.012596,-0.999534,0.087774,-0.945450,0.128127,-0.041981,0.966544,0.063759,0.244877
1773689903.720245,465692,0.027939,-0.914225,0.068907,-0.021789,-0.017222,-0.012835,-0.999532,0.087741,-0.945484,0.128185,-0.041777,0.966474,0.063505,0.245254
1773689903.740367,465694,0.027927,-0.914226,0.068908,-0.021617,-0.017190,-0.012503,-0.999540,0.087727,-0.945457,0.128171,-0.042069,0.966487,0.063618,0.245126
1773689903.750427,465695,0.027917,-0.914229,0.068901,-0.021879,-0.017169,-0.012356,-0.999537,0.087726,-0.945427,0.128136,-0.042265,0.966513,0.063755,0.244950
1773689903.770551,465697,0.027896,-0.914247,0.068889,-0.021534,-0.017248,-0.012021,-0.999547,0.087798,-0.945373,0.127962,-0.043497,0.966691,0.065295,0.243625
1773689903.780615,465698,0.027887,-0.914264,0.068893,-0.021811,-0.017356,-0.012112,-0.999538,0.087877,-0.945346,0.127831,-0.043833,0.966951,0.065857,0.242377
1773689903.790678,465700,0.027881,-0.914264,0.068903,-0.021810,-0.017362,-0.011822,-0.999542,0.088125,-0.945347,0.127478,-0.043652,0.967892,0.065546,0.238712
1773689903.800739,465701,0.027882,-0.914258,0.068901,-0.021808,-0.017373,-0.011855,-0.999541,0.088306,-0.945341,0.127238,-0.041301,0.968532,0.064398,0.236839
1773689903.820860,465704,0.027890,-0.914261,0.068911,-0.021870,-0.017489,-0.012048,-0.999535,0.089193,-0.945138,0.126122,-0.022585,0.971330,0.052653,0.230728
1773689903.840984,465706,0.027881,-0.914253,0.068910,-0.021536,-0.017456,-0.011867,-0.999545,0.089812,-0.945181,0.125243,-0.022888,0.973000,0.053377,0.223380
1773689903.851046,465708,0.027861,-0.914267,0.068896,-0.021447,-0.017465,-0.011782,-0.999548,0.090427,-0.945292,0.124286,-0.022156,0.974852,0.053834,0.215117
1773689903.871167,465709,0.027855,-0.914271,0.068893,-0.021342,-0.017547,-0.011957,-0.999547,0.090743,-0.945373,0.123761,-0.023270,0.976006,0.052977,0.209914
1773689903.881231,465711,0.027846,-0.914277,0.068887,-0.020899,-0.017595,-0.011885,-0.999556,0.091464,-0.945394,0.122609,-0.022055,0.977947,0.055193,0.200218
1773689903.891291,465712,0.027842,-0.914287,0.068898,-0.020993,-0.017635,-0.012178,-0.999550,0.091853,-0.945433,0.121992,-0.020483,0.978857,0.056486,0.195522
1773689903.901352,465714,0.027832,-0.914266,0.068909,-0.020696,-0.017628,-0.011752,-0.999561,0.092523,-0.945554,0.120766,-0.022923,0.980772,0.059277,0.184520
1773689903.921474,465716,0.027814,-0.914292,0.068916,-0.020675,-0.017744,-0.012056,-0.999556,0.093118,-0.945536,0.119550,-0.023001,0.982487,0.062724,0.173941
1773689903.931538,465717,0.027811,-0.914305,0.068920,-0.020396,-0.017746,-0.011899,-0.999564,0.093367,-0.945545,0.118985,-0.021585,0.983408,0.062902,0.168781
1773689903.951664,465719,0.027801,-0.914312,0.068925,-0.020378,-0.017836,-0.012140,-0.999560,0.093831,-0.945531,0.117897,-0.024234,0.984678,0.067150,0.159102
1773689903.961725,465720,0.027796,-0.914327,0.068923,-0.020309,-0.017848,-0.011983,-0.999563,0.094054,-0.945497,0.117339,-0.026786,0.985325,0.068645,0.153966
1773689903.971787,465722,0.027786,-0.914338,0.068911,-0.020488,-0.017864,-0.012042,-0.999558,0.094507,-0.945374,0.116209,-0.027776,0.986369,0.074449,0.144094
1773689903.991912,465724,0.027786,-0.914337,0.068915,-0.020217,-0.017958,-0.012144,-0.999561,0.094977,-0.945282,0.115087,-0.026970,0.987323,0.080012,0.134403
1773689904.012033,465726,0.027778,-0.914333,0.068930,-0.020441,-0.017982,-0.012206,-0.999555,0.095410,-0.945236,0.114026,-0.029870,0.988366,0.082093,0.124505
1773689904.032156,465729,0.027755,-0.914336,0.068899,-0.020518,-0.018085,-0.011844,-0.999556,0.095967,-0.945222,0.112571,-0.033135,0.989009,0.091281,0.111497
1773689904.042217,465731,0.027744,-0.914353,0.068896,-0.020617,-0.018124,-0.012041,-0.999551,0.096301,-0.945293,0.111755,-0.033057,0.989432,0.095571,0.103910
1773689904.052278,465732,0.027742,-0.914338,0.068912,-0.020469,-0.018047,-0.012035,-0.999555,0.096460,-0.945299,0.111387,-0.032485,0.989774,0.095672,0.100689
1773689904.062340,465733,0.027753,-0.914356,0.068918,-0.020384,-0.018045,-0.012078,-0.999556,0.096628,-0.945360,0.111033,-0.033166,0.989854,0.097783,0.097613
